"","sig_id","conditionId","cell_iname"
"10642","REP.A001_PC3_24H:M13","hypericin_10 uM_24 h","PC3"
"10643","REP.A022_PC3_24H:E03","PF-03814735_1.11 uM_24 h","PC3"
"10644","REP.A002_PC3_24H:N19","bosutinib_10 uM_24 h","PC3"
"10645","REP.A003_HELA_24H:B07","IB-MECA_10 uM_24 h","HELA"
"10646","REP.A022_A549_24H:E02","PF-03814735_3.33 uM_24 h","A549"
"10647","REP.A009_HEK293_24H:N13","rociletinib_10 uM_24 h","HEK293"
"10648","REP.A012_MCF10A_24H:C01","trovafloxacin_10 uM_24 h","MCF10A"
"10649","REP.A005_A375_24H:P07","alectinib_10 uM_24 h","A375"
"10650","REP.A005_HA1E_24H:F17","azelaic-acid_0.125 uM_24 h","HA1E"
"10651","REP.A028_HELA_24H:A07","mycophenolate-mofetil_10 uM_24 h","HELA"
"10652","REP.A028_HELA_24H:P13","gestrinone_10 uM_24 h","HELA"
"10653","REP.B002_A375_24H:M13","artesunate_2.22 uM_24 h","A375"
"10654","REP.A009_HUVEC.A_24H:H20","paclitaxel_3.33 uM_24 h","HUVEC"
"10655","REP.A015_PC3_24H:H12","aminolevulinic-acid_0.04 uM_24 h","PC3"
"10656","REP.A004_HELA_24H:J07","voreloxin_10 uM_24 h","HELA"
"10657","REP.A011_HT29_24H:P07","isofloxythepin_10 uM_24 h","HT29"
"10658","REP.A014_HA1E_24H:B14","AP-26113_3.33 uM_24 h","HA1E"
"10659","REP.A016_HT29_24H:L14","azacitidine_3.33 uM_24 h","HT29"
"10660","REP.A021_YAPC_24H:E15","MEK-162_1.11 uM_24 h","YAPC"
"10661","REP.A007_MCF7_24H:G07","toremifene_10 uM_24 h","MCF7"
"10662","REP.A020_HUVEC.A_24H:P19","rivaroxaban_10 uM_24 h","HUVEC"
"10663","REP.A028_HA1E_24H:P24","cyanocobalamin_0.04 uM_24 h","HA1E"
"10664","REP.A012_MCF10A_24H:B24","KBG_0.04 uM_24 h","MCF10A"
"10665","REP.A012_PC3_24H:M24","roflumilast_0.04 uM_24 h","PC3"
"10666","REP.A017_PC3_24H:H19","DPI-201106_10 uM_24 h","PC3"
"10667","REP.A021_PC3_24H:O16","SB-939_0.37 uM_24 h","PC3"
"10668","REP.B002_PC3_24H:D06","telbivudine_0.01 uM_24 h","PC3"
"10669","REP.A013_MCF7_24H:N01","mibampator_10 uM_24 h","MCF7"
"10670","REP.A016_A375_24H:L07","DMP-777_10 uM_24 h","A375"
"10671","REP.A022_HT29_24H:I04","SNX-2112_0.37 uM_24 h","HT29"
"10672","REP.A008_YAPC_24H:P03","AS-703026_1.11 uM_24 h","YAPC"
"10673","REP.A025_HT29_24H:C02","bepotastine_3.33 uM_24 h","HT29"
"10674","REP.A022_HEK293_24H:K19","MLN-4924_10 uM_24 h","HEK293"
"10675","REP.A006_HT29_24H:P21","AT-9283_1.11 uM_24 h","HT29"
"10676","REP.A012_MCF7_24H:F01","brexpiprazole_10 uM_24 h","MCF7"
"10677","REP.A017_A375_24H:H19","DPI-201106_10 uM_24 h","A375"
"10678","REP.A022_HELA_24H:P19","navitoclax_10 uM_24 h","HELA"
"10679","REP.A023_HA1E_24H:I14","HMN-214_3.33 uM_24 h","HA1E"
"10680","REP.A023_HELA_24H:P03","lasalocid_1.11 uM_24 h","HELA"
"10681","REP.A024_A375_24H:K19","oxiperomide_10 uM_24 h","A375"
"10682","REP.A024_HA1E_24H:O14","bavisant_3.33 uM_24 h","HA1E"
"10683","REP.B003_HELA_24H:O16","bindarit_0.08 uM_24 h","HELA"
"10684","REP.A009_HUVEC.A_24H:D19","chlorambucil_10 uM_24 h","HUVEC"
"10685","REP.A003_PC3_24H:I19","clofarabine_10 uM_24 h","PC3"
"10686","REP.A021_PC3_24H:E01","temsirolimus_10 uM_24 h","PC3"
"10687","REP.A024_PC3_24H:K19","oxiperomide_10 uM_24 h","PC3"
"10688","REP.A001_A375_24H:N13","BRD-A29731977_10 uM_24 h","A375"
"10689","REP.A019_A375_24H:O13","E-2012_10 uM_24 h","A375"
"10690","REP.A022_MCF7_24H:I19","metergoline_10 uM_24 h","MCF7"
"10691","REP.A025_HA1E_24H:O20","phenylephrine_3.33 uM_24 h","HA1E"
"10692","REP.B004_HA1E_24H:K01","procaine_2.22 uM_24 h","HA1E"
"10693","REP.B005_HELA_24H:G07","norethindrone_2.22 uM_24 h","HELA"
"10694","REP.A007_MCF7_24H:G21","metronidazole_1.11 uM_24 h","MCF7"
"10695","REP.A011_MCF10A_24H:H18","docetaxel_0.04 uM_24 h","MCF10A"
"10696","REP.A016_HELA_24H:G19","anecortave-acetate_10 uM_24 h","HELA"
"10697","REP.A024_HT29_24H:K19","oxiperomide_10 uM_24 h","HT29"
"10698","REP.B001_HA1E_24H:M01","ziprasidone_2.22 uM_24 h","HA1E"
"10699","REP.A015_PC3_24H:A19","primaquine_10 uM_24 h","PC3"
"10700","REP.A016_PC3_24H:O12","OTS-167_0.04 uM_24 h","PC3"
"10701","REP.A011_YAPC_24H:P19","etoposide_10 uM_24 h","YAPC"
"10702","REP.A012_HA1E_24H:C01","trovafloxacin_10 uM_24 h","HA1E"
"10703","REP.A013_THP1_24H:D13","paroxetine_10 uM_24 h","THP1"
"10704","REP.A016_HT29_24H:M01","aphidicolin_10 uM_24 h","HT29"
"10705","REP.A017_MCF7_24H:D07","ARRY-334543_10 uM_24 h","MCF7"
"10706","REP.A017_YAPC_24H:G01","GDC-0199_10 uM_24 h","YAPC"
"10707","REP.A013_HA1E_24H:P03","pinacidil_1.11 uM_24 h","HA1E"
"10708","REP.A014_MCF7_24H:K18","PF-03758309_0.04 uM_24 h","MCF7"
"10709","REP.A023_A375_24H:G07","mericitabine_10 uM_24 h","A375"
"10710","REP.A023_HA1E_24H:J01","rimcazole_10 uM_24 h","HA1E"
"10711","REP.A024_A375_24H:J01","nimesulide_10 uM_24 h","A375"
"10712","REP.B002_PC3_24H:K01","bropirimine_2.22 uM_24 h","PC3"
"10713","REP.A008_MCF7_24H:O13","SN-38_10 uM_24 h","MCF7"
"10714","REP.A013_THP1_24H:O19","dexniguldipine_10 uM_24 h","THP1"
"10715","REP.A015_MCF7_24H:H12","aminolevulinic-acid_0.04 uM_24 h","MCF7"
"10716","REP.A022_HELA_24H:E18","pinitol_0.04 uM_24 h","HELA"
"10717","REP.A024_HT29_24H:M21","leflunomide_1.11 uM_24 h","HT29"
"10718","REP.A025_HA1E_24H:J20","tioguanine_3.33 uM_24 h","HA1E"
"10719","REP.A003_A375_24H:C01","methocarbamol_10 uM_24 h","A375"
"10720","REP.A012_A375_24H:P20","foretinib_3.33 uM_24 h","A375"
"10721","REP.A023_A549_24H:O13","valrubicin_10 uM_24 h","A549"
"10722","REP.A023_HELA_24H:J01","rimcazole_10 uM_24 h","HELA"
"10723","REP.A028_HELA_24H:P01","quercetin_10 uM_24 h","HELA"
"10724","REP.A020_PC3_24H:J24","bimatoprost_0.04 uM_24 h","PC3"
"10725","REP.A002_HA1E_24H:M13","artesunate_10 uM_24 h","HA1E"
"10726","REP.A006_HT29_24H:B13","LY-2801653_10 uM_24 h","HT29"
"10727","REP.A023_A375_24H:G19","ibrutinib_10 uM_24 h","A375"
"10728","REP.A023_HELA_24H:F13","golvatinib_10 uM_24 h","HELA"
"10729","REP.B003_HELA_24H:M17","SR-27897_0.03 uM_24 h","HELA"
"10730","REP.A015_HELA_24H:C01","oxiconazole_10 uM_24 h","HELA"
"10731","REP.A018_HA1E_24H:D13","arglabin_10 uM_24 h","HA1E"
"10732","REP.A024_PC3_24H:M12","olmesartan-medoxomil_0.04 uM_24 h","PC3"
"10733","REP.A002_HELA_24H:J09","LY-2874455_1.11 uM_24 h","HELA"
"10734","REP.A016_HA1E_24H:D13","econazole_10 uM_24 h","HA1E"
"10735","REP.A017_HT29_24H:G19","triflupromazine_10 uM_24 h","HT29"
"10736","REP.A017_HT29_24H:O24","ursolic-acid_0.04 uM_24 h","HT29"
"10737","REP.A023_HA1E_24H:H01","atorvastatin_10 uM_24 h","HA1E"
"10738","REP.A023_HT29_24H:L13","duloxetine_10 uM_24 h","HT29"
"10739","REP.A014_HEK293_24H:K16","PF-03758309_0.37 uM_24 h","HEK293"
"10740","REP.A009_HUVEC.A_24H:C01","brivanib_10 uM_24 h","HUVEC"
"10741","REP.A002_HA1E_24H:O15","NVP-BEZ235_1.11 uM_24 h","HA1E"
"10742","REP.A007_YAPC_24H:G07","toremifene_10 uM_24 h","YAPC"
"10743","REP.A015_YAPC_24H:D13","vemurafenib_10 uM_24 h","YAPC"
"10744","REP.A022_MCF7_24H:M07","zosuquidar_10 uM_24 h","MCF7"
"10745","REP.A023_HA1E_24H:G03","levonorgestrel_1.11 uM_24 h","HA1E"
"10746","REP.B001_A375_24H:I01","PKI-179_2.22 uM_24 h","A375"
"10747","REP.A010_MDAMB231_24H:E07","YM-976_10 uM_24 h","MDAMB231"
"10748","REP.A021_PC3_24H:N03","novobiocin_1.11 uM_24 h","PC3"
"10749","REP.B001_HELA_3H:K24","edoxaban_0.01 uM_3 h","HELA"
"10750","REP.A004_A375_24H:K19","KW-2449_10 uM_24 h","A375"
"10751","REP.A004_HA1E_24H:J01","homochlorcyclizine_10 uM_24 h","HA1E"
"10752","REP.A014_MCF7_24H:P13","lonafarnib_10 uM_24 h","MCF7"
"10753","REP.A017_A375_24H:H01","lidoflazine_10 uM_24 h","A375"
"10754","REP.A017_HA1E_24H:H19","DPI-201106_10 uM_24 h","HA1E"
"10755","REP.A028_HELA_24H:F04","dexamethasone-acetate_0.37 uM_24 h","HELA"
"10756","REP.A007_MCF7_24H:K02","MK-5108_3.33 uM_24 h","MCF7"
"10757","REP.A015_MCF10A_24H:O08","BRD-K61195623_3.33 uM_24 h","MCF10A"
"10758","REP.A020_YAPC_24H:G01","masoprocol_10 uM_24 h","YAPC"
"10759","REP.A024_HELA_24H:M12","olmesartan-medoxomil_0.04 uM_24 h","HELA"
"10760","REP.A015_HEK293_24H:D01","losmapimod_10 uM_24 h","HEK293"
"10761","REP.A019_PC3_24H:D01","SB-756050_10 uM_24 h","PC3"
"10762","REP.A015_PC3_24H:C13","amonafide_10 uM_24 h","PC3"
"10763","REP.A024_PC3_24H:J01","nimesulide_10 uM_24 h","PC3"
"10764","REP.A007_A375_24H:K03","MK-5108_1.11 uM_24 h","A375"
"10765","REP.A012_THP1_24H:P19","foretinib_10 uM_24 h","THP1"
"10766","REP.A015_YAPC_24H:E18","dacinostat_0.04 uM_24 h","YAPC"
"10767","REP.A023_A375_24H:E01","quetiapine_10 uM_24 h","A375"
"10768","REP.A026_HUVEC.A_24H:E13","indacaterol_10 uM_24 h","HUVEC"
"10769","REP.A010_MDAMB231_24H:H22","AT-7519_0.37 uM_24 h","MDAMB231"
"10770","REP.A007_HA1E_24H:C13","BRD-K44408410_10 uM_24 h","HA1E"
"10771","REP.A024_A375_24H:H01","clenbuterol_10 uM_24 h","A375"
"10772","REP.A021_PC3_24H:M13","idoxuridin_10 uM_24 h","PC3"
"10773","REP.A004_HA1E_24H:N03","ofloxacin_1.11 uM_24 h","HA1E"
"10774","REP.A006_HELA_24H:B07","estradiol_10 uM_24 h","HELA"
"10775","REP.A024_A375_24H:L07","fluspirilene_10 uM_24 h","A375"
"10776","REP.A015_MCF10A_24H:C13","amonafide_10 uM_24 h","MCF10A"
"10777","REP.A016_HEK293_24H:I19","MK-1775_10 uM_24 h","HEK293"
"10778","REP.A020_MCF10A_24H:G19","dicoumarol_10 uM_24 h","MCF10A"
"10779","REP.A011_MCF10A_24H:P03","dexloxiglumide_1.11 uM_24 h","MCF10A"
"10780","REP.A001_HELA_24H:M01","ziprasidone_10 uM_24 h","HELA"
"10781","REP.A017_HA1E_24H:G19","triflupromazine_10 uM_24 h","HA1E"
"10782","REP.A024_HA1E_24H:N17","ixazomib_0.125 uM_24 h","HA1E"
"10783","REP.A009_HUVEC.A_24H:I01","apafant_10 uM_24 h","HUVEC"
"10784","REP.A009_HUVEC.A_24H:N19","fenticonazole_10 uM_24 h","HUVEC"
"10785","REP.A016_MDAMB231_24H:I01","ripasudil_10 uM_24 h","MDAMB231"
"10786","REP.B002_PC3_24H:J07","LY-2874455_2.22 uM_24 h","PC3"
"10787","REP.A005_HELA_24H:P01","iniparib_10 uM_24 h","HELA"
"10788","REP.A007_A375_24H:N02","sulpiride_3.33 uM_24 h","A375"
"10789","REP.A013_YAPC_24H:L01","protriptyline_10 uM_24 h","YAPC"
"10790","REP.A015_HT29_24H:G03","tiapride_1.11 uM_24 h","HT29"
"10791","REP.A023_MCF7_24H:D19","simeprevir_10 uM_24 h","MCF7"
"10792","REP.A024_MCF7_24H:D01","naftifine_10 uM_24 h","MCF7"
"10793","REP.A013_YAPC_24H:M07","SR-33805_10 uM_24 h","YAPC"
"10794","REP.A022_A549_24H:D17","BRD-K68552125_0.12 uM_24 h","A549"
"10795","REP.A006_A375_24H:G02","CEP-32496_3.33 uM_24 h","A375"
"10796","REP.A014_HELA_24H:D13","fidaxomicin_10 uM_24 h","HELA"
"10797","REP.A016_HA1E_24H:I07","vortioxetine_10 uM_24 h","HA1E"
"10798","REP.A002_A375_24H:N22","bosutinib_0.37 uM_24 h","A375"
"10799","REP.A003_HA1E_24H:I01","metixene_10 uM_24 h","HA1E"
"10800","REP.A014_HELA_24H:O07","SC-12267_10 uM_24 h","HELA"
"10801","REP.A015_HT29_24H:P24","resatorvid_0.04 uM_24 h","HT29"
"10802","REP.A022_HELA_24H:D17","BRD-K68552125_0.12 uM_24 h","HELA"
"10803","REP.A023_HELA_24H:G07","mericitabine_10 uM_24 h","HELA"
"10804","REP.A024_YAPC_24H:P03","enzastaurin_1.11 uM_24 h","YAPC"
"10805","REP.A002_PC3_24H:G07","sotrastaurin_10 uM_24 h","PC3"
"10806","REP.A017_PC3_24H:P01","molsidomine_10 uM_24 h","PC3"
"10807","REP.A021_PC3_24H:C01","dantrolene_10 uM_24 h","PC3"
"10808","REP.A001_A375_24H:M23","disopyramide_0.125 uM_24 h","A375"
"10809","REP.A001_A375_24H:N07","MK-8245_10 uM_24 h","A375"
"10810","REP.A014_HELA_24H:C07","Y-39983_10 uM_24 h","HELA"
"10811","REP.A021_YAPC_24H:O07","allopurinol_10 uM_24 h","YAPC"
"10812","REP.A025_YAPC_24H:A08","pindolol_3.33 uM_24 h","YAPC"
"10813","REP.A022_HA1E_24H:D17","BRD-K68552125_0.12 uM_24 h","HA1E"
"10814","REP.A013_THP1_24H:J02","KW-2478_3.33 uM_24 h","THP1"
"10815","REP.A015_YAPC_24H:I01","mebendazole_10 uM_24 h","YAPC"
"10816","REP.A020_MCF7_24H:D07","pimobendan_10 uM_24 h","MCF7"
"10817","REP.A023_A549_24H:F13","golvatinib_10 uM_24 h","A549"
"10818","REP.A023_MCF7_24H:A08","naftidrofuryl_3.33 uM_24 h","MCF7"
"10819","REP.A014_MCF10A_24H:B13","AP-26113_10 uM_24 h","MCF10A"
"10820","REP.B004_PC3_24H:J19","fluorouracil_2.22 uM_24 h","PC3"
"10821","REP.A002_HELA_24H:B19","clotrimazole_10 uM_24 h","HELA"
"10822","REP.A016_A375_24H:K19","fluphenazine_10 uM_24 h","A375"
"10823","REP.A020_A549_24H:F19","cediranib_10 uM_24 h","A549"
"10824","REP.A022_A549_24H:N01","cyclosporin-a_10 uM_24 h","A549"
"10825","REP.A015_MCF10A_24H:P14","romidepsin_3.33 uM_24 h","MCF10A"
"10826","REP.A007_A375_24H:H01","siramesine_10 uM_24 h","A375"
"10827","REP.A017_HELA_24H:P03","molsidomine_1.11 uM_24 h","HELA"
"10828","REP.A023_YAPC_24H:A07","naftidrofuryl_10 uM_24 h","YAPC"
"10829","REP.B005_A375_24H:H07","merimepodib_2.22 uM_24 h","A375"
"10830","REP.A008_YAPC_24H:O13","SN-38_10 uM_24 h","YAPC"
"10831","REP.A015_HEK293_24H:O08","BRD-K61195623_3.33 uM_24 h","HEK293"
"10832","REP.A024_PC3_24H:G19","ulipristal_10 uM_24 h","PC3"
"10833","REP.A007_A375_24H:O08","SU-11652_3.33 uM_24 h","A375"
"10834","REP.A007_HA1E_24H:D01","genistein_10 uM_24 h","HA1E"
"10835","REP.A014_HELA_24H:C18","cilengitide_0.04 uM_24 h","HELA"
"10836","REP.A017_HELA_24H:E01","meclizine_10 uM_24 h","HELA"
"10837","REP.A022_HT29_24H:J01","zafirlukast_10 uM_24 h","HT29"
"10838","REP.A023_HA1E_24H:E19","sertindole_10 uM_24 h","HA1E"
"10839","REP.A012_JURKAT_24H:F23","pimozide_0.125 uM_24 h","JURKAT"
"10840","REP.A007_HT29_24H:L01","amitriptyline_10 uM_24 h","HT29"
"10841","REP.A010_HT29_24H:O13","BRD-K15318383_10 uM_24 h","HT29"
"10842","REP.A015_HT29_24H:O13","loperamide_10 uM_24 h","HT29"
"10843","REP.A016_HELA_24H:O19","BRD-K23875128_10 uM_24 h","HELA"
"10844","REP.A022_MCF7_24H:G19","BIBX-1382_10 uM_24 h","MCF7"
"10845","REP.A023_HELA_24H:D20","simeprevir_3.33 uM_24 h","HELA"
"10846","REP.A023_YAPC_24H:F13","golvatinib_10 uM_24 h","YAPC"
"10847","REP.B002_A375_24H:L21","belinostat_0.25 uM_24 h","A375"
"10848","REP.A012_PC3_24H:B13","flutrimazole_10 uM_24 h","PC3"
"10849","REP.A004_HELA_24H:L19","simvastatin_10 uM_24 h","HELA"
"10850","REP.A005_HA1E_24H:C01","entecavir_10 uM_24 h","HA1E"
"10851","REP.A011_HA1E_24H:N07","PF-04691502_10 uM_24 h","HA1E"
"10852","REP.A016_HELA_24H:M07","manumycin-a_10 uM_24 h","HELA"
"10853","REP.A023_HT29_24H:F13","golvatinib_10 uM_24 h","HT29"
"10854","REP.A025_THP1_24H:B15","theophylline_1.11 uM_24 h","THP1"
"10855","REP.A009_MCF10A_24H:D13","BVD-523_10 uM_24 h","MCF10A"
"10856","REP.A022_YAPC_24H:C01","CGS-20625_10 uM_24 h","YAPC"
"10857","REP.A023_MCF7_24H:H01","atorvastatin_10 uM_24 h","MCF7"
"10858","REP.A022_MDAMB231_24H:P06","triptolide_0.04 uM_24 h","MDAMB231"
"10859","REP.A003_PC3_24H:M20","rotundine_3.33 uM_24 h","PC3"
"10860","REP.A007_HA1E_24H:L01","amitriptyline_10 uM_24 h","HA1E"
"10861","REP.A013_YAPC_24H:G24","efavirenz_0.04 uM_24 h","YAPC"
"10862","REP.A017_HT29_24H:H01","lidoflazine_10 uM_24 h","HT29"
"10863","REP.A001_A375_24H:M01","ziprasidone_10 uM_24 h","A375"
"10864","REP.A002_HA1E_24H:G19","bevirimat-dimeglumine_10 uM_24 h","HA1E"
"10865","REP.A006_YAPC_24H:B13","LY-2801653_10 uM_24 h","YAPC"
"10866","REP.A007_YAPC_24H:O24","cobicistat_0.04 uM_24 h","YAPC"
"10867","REP.A021_A375_24H:K01","radezolid_10 uM_24 h","A375"
"10868","REP.A021_MCF7_24H:P13","PF-04457845_10 uM_24 h","MCF7"
"10869","REP.A009_HEK293_24H:C08","resminostat_3.33 uM_24 h","HEK293"
"10870","REP.A020_HUVEC.A_24H:G19","dicoumarol_10 uM_24 h","HUVEC"
"10871","REP.A008_HA1E_24H:O13","SN-38_10 uM_24 h","HA1E"
"10872","REP.A023_A549_24H:B07","avasimibe_10 uM_24 h","A549"
"10873","REP.A024_MCF10A_24H:P16","metformin_0.37 uM_24 h","MCF10A"
"10874","REP.A015_YAPC_24H:L06","MLN-0128_0.04 uM_24 h","YAPC"
"10875","REP.A023_A375_24H:A14","lisinopril_3.33 uM_24 h","A375"
"10876","REP.A014_MCF10A_24H:A19","LGX-818_10 uM_24 h","MCF10A"
"10877","REP.A020_HUVEC.A_24H:F20","cediranib_3.33 uM_24 h","HUVEC"
"10878","REP.A015_PC3_24H:O07","BRD-K61195623_10 uM_24 h","PC3"
"10879","REP.B001_HELA_3H:A18","pritelivir_0.01 uM_3 h","HELA"
"10880","REP.A004_HELA_3H:J01","homochlorcyclizine_10 uM_3 h","HELA"
"10881","REP.A009_HT29_24H:F01","acifran_10 uM_24 h","HT29"
"10882","REP.A011_HA1E_24H:P07","isofloxythepin_10 uM_24 h","HA1E"
"10883","REP.A017_HT29_24H:N01","levomequitazine_10 uM_24 h","HT29"
"10884","REP.A018_HELA_24H:A14","AVN-944_3.33 uM_24 h","HELA"
"10885","REP.A021_A375_24H:A13","TAK-285_10 uM_24 h","A375"
"10886","REP.A024_A375_24H:M13","dolastatin-10_10 uM_24 h","A375"
"10887","REP.A027_A375_24H:P07","EMD-1214063_10 uM_24 h","A375"
"10888","REP.A006_YAPC_24H:P19","AT-9283_10 uM_24 h","YAPC"
"10889","REP.A015_YAPC_24H:L24","tedizolid_0.04 uM_24 h","YAPC"
"10890","REP.A020_HT29_24H:F19","cediranib_10 uM_24 h","HT29"
"10891","REP.A023_HA1E_24H:D19","simeprevir_10 uM_24 h","HA1E"
"10892","REP.A025_MCF7_24H:B07","pimecrolimus_10 uM_24 h","MCF7"
"10893","REP.A025_THP1_24H:B07","pimecrolimus_10 uM_24 h","THP1"
"10894","REP.A020_MCF10A_24H:L01","mepacrine_10 uM_24 h","MCF10A"
"10895","REP.B002_PC3_24H:I01","pibenzimol_2.22 uM_24 h","PC3"
"10896","REP.A002_HELA_3H:I07","chloroxine_10 uM_3 h","HELA"
"10897","REP.A004_PC3_24H:K19","KW-2449_10 uM_24 h","PC3"
"10898","REP.A003_A375_24H:M01","ciclesonide_10 uM_24 h","A375"
"10899","REP.A015_A375_24H:E07","epirubicin_10 uM_24 h","A375"
"10900","REP.A021_HA1E_24H:J01","avagacestat_10 uM_24 h","HA1E"
"10901","REP.A024_HT29_24H:E09","pralatrexate_1.11 uM_24 h","HT29"
"10902","REP.A025_HA1E_24H:P02","albendazole_3.33 uM_24 h","HA1E"
"10903","REP.A012_HEK293_24H:A21","colchicine_1.11 uM_24 h","HEK293"
"10904","REP.A012_JURKAT_24H:B20","KBG_3.33 uM_24 h","JURKAT"
"10905","REP.A014_HEK293_24H:P19","triclosan_10 uM_24 h","HEK293"
"10906","REP.A024_JURKAT_24H:K19","oxiperomide_10 uM_24 h","JURKAT"
"10907","REP.A021_MDAMB231_24H:O15","SB-939_1.11 uM_24 h","MDAMB231"
"10908","REP.A001_HA1E_24H:D13","clobetasol_10 uM_24 h","HA1E"
"10909","REP.A001_HELA_24H:E01","PD-153035_10 uM_24 h","HELA"
"10910","REP.A006_A375_24H:N03","diphenylpyraline_1.11 uM_24 h","A375"
"10911","REP.A014_HT29_24H:P13","lonafarnib_10 uM_24 h","HT29"
"10912","REP.A021_A375_24H:P09","AZD-7762_1.11 uM_24 h","A375"
"10913","REP.A023_A375_24H:F13","golvatinib_10 uM_24 h","A375"
"10914","REP.A016_MDAMB231_24H:H07","tivozanib_10 uM_24 h","MDAMB231"
"10915","REP.A019_MDAMB231_24H:N07","BRD-A49765801_10 uM_24 h","MDAMB231"
"10916","REP.B004_HELA_3H:D01","colforsin-daproate_2.22 uM_3 h","HELA"
"10917","REP.A014_PC3_24H:C18","cilengitide_0.04 uM_24 h","PC3"
"10918","REP.A002_HA1E_24H:L19","belinostat_10 uM_24 h","HA1E"
"10919","REP.A009_HT29_24H:A07","GSK-2110183_10 uM_24 h","HT29"
"10920","REP.A015_A375_24H:P01","gliclazide_10 uM_24 h","A375"
"10921","REP.A019_YAPC_24H:A07","taselisib_10 uM_24 h","YAPC"
"10922","REP.A021_YAPC_24H:D01","maxacalcitol_10 uM_24 h","YAPC"
"10923","REP.A023_HT29_24H:F01","flumatinib_10 uM_24 h","HT29"
"10924","REP.A025_THP1_24H:K01","resiquimod_10 uM_24 h","THP1"
"10925","REP.A013_MCF10A_24H:P24","nateglinide_0.04 uM_24 h","MCF10A"
"10926","REP.A009_HUVEC.A_24H:E19","clomifene_10 uM_24 h","HUVEC"
"10927","REP.A002_A375_24H:K13","amiodarone_10 uM_24 h","A375"
"10928","REP.A019_A375_24H:G01","talnetant_10 uM_24 h","A375"
"10929","REP.A020_MCF7_24H:J02","vicriviroc_3.33 uM_24 h","MCF7"
"10930","REP.A002_HELA_3H:O11","mephentermine_0.125 uM_3 h","HELA"
"10931","REP.A016_PC3_24H:F19","ivacaftor_10 uM_24 h","PC3"
"10932","REP.A001_A375_24H:E01","PD-153035_10 uM_24 h","A375"
"10933","REP.A008_MCF7_24H:P09","L-655240_1.11 uM_24 h","MCF7"
"10934","REP.A014_HA1E_24H:F05","AT-13387_0.125 uM_24 h","HA1E"
"10935","REP.A021_HA1E_24H:P03","tetrahydrouridine_1.11 uM_24 h","HA1E"
"10936","REP.A012_JURKAT_24H:P19","foretinib_10 uM_24 h","JURKAT"
"10937","REP.A013_YAPC_24H:D19","clonazepam_10 uM_24 h","YAPC"
"10938","REP.A025_A375_24H:N01","LY-2157299_10 uM_24 h","A375"
"10939","REP.A007_MCF7_24H:P19","halofantrine_10 uM_24 h","MCF7"
"10940","REP.A009_HEK293_24H:O11","rolipram_0.125 uM_24 h","HEK293"
"10941","REP.A018_PC3_24H:J19","AMG-232_10 uM_24 h","PC3"
"10942","REP.A004_HELA_3H:D13","perhexiline_10 uM_3 h","HELA"
"10943","REP.A006_A375_24H:B13","LY-2801653_10 uM_24 h","A375"
"10944","REP.A014_HT29_24H:D01","clofazimine_10 uM_24 h","HT29"
"10945","REP.A012_HEK293_24H:D17","CL-218872_0.125 uM_24 h","HEK293"
"10946","REP.A019_MCF10A_24H:O13","E-2012_10 uM_24 h","MCF10A"
"10947","REP.A023_MCF10A_24H:P03","lasalocid_1.11 uM_24 h","MCF10A"
"10948","REP.A002_HELA_24H:I01","pibenzimol_10 uM_24 h","HELA"
"10949","REP.A021_A375_24H:C08","CX-4945_3.33 uM_24 h","A375"
"10950","REP.A021_HT29_24H:D01","maxacalcitol_10 uM_24 h","HT29"
"10951","REP.A020_HUVEC.A_24H:P10","levetiracetam_0.37 uM_24 h","HUVEC"
"10952","REP.B005_HELA_3H:N01","latanoprost_2.22 uM_3 h","HELA"
"10953","REP.A002_PC3_24H:E19","butoconazole_10 uM_24 h","PC3"
"10954","REP.A027_PC3_24H:D24","ingenol-mebutate_0.04 uM_24 h","PC3"
"10955","REP.A007_HELA_24H:H19","nandrolone_10 uM_24 h","HELA"
"10956","REP.A007_HELA_24H:K01","MK-5108_10 uM_24 h","HELA"
"10957","REP.A010_A375_24H:J05","dinaciclib_0.125 uM_24 h","A375"
"10958","REP.A012_YAPC_24H:M01","dasabuvir_10 uM_24 h","YAPC"
"10959","REP.A017_MCF7_24H:H19","DPI-201106_10 uM_24 h","MCF7"
"10960","REP.A020_HT29_24H:M01","BRD-K47000838_4 uM_24 h","HT29"
"10961","REP.A022_MCF7_24H:D13","BRD-K68552125_8 uM_24 h","MCF7"
"10962","REP.A023_MCF7_24H:D08","amsacrine_3.33 uM_24 h","MCF7"
"10963","REP.A023_YAPC_24H:I01","sertraline_10 uM_24 h","YAPC"
"10964","REP.B002_HA1E_24H:H03","PRX-08066_0.25 uM_24 h","HA1E"
"10965","REP.B002_HELA_24H:D06","telbivudine_0.01 uM_24 h","HELA"
"10966","REP.A010_HEK293_24H:H20","AT-7519_3.33 uM_24 h","HEK293"
"10967","REP.A023_HEK293_24H:P18","floxuridine_0.04 uM_24 h","HEK293"
"10968","REP.A016_A375_24H:I07","vortioxetine_10 uM_24 h","A375"
"10969","REP.A020_A375_24H:F15","linsitinib_1.11 uM_24 h","A375"
"10970","REP.A015_MCF7_24H:P02","gliclazide_3.33 uM_24 h","MCF7"
"10971","REP.A009_MCF10A_24H:C08","resminostat_3.33 uM_24 h","MCF10A"
"10972","REP.A014_HEK293_24H:N20","teroxirone_3.33 uM_24 h","HEK293"
