,sig_id,conditionId,cell_iname
827,CPC013_HA1E_6H:BRD-K14444135-001-01-5:10,ST-4028268_10 uM_6 h,HA1E
828,CPC006_PC3_6H:BRD-K49371609-310-01-1:0.09,PIK-75_0.08 uM_6 h,PC3
829,CPC019_MCF7_6H:BRD-K54674054-001-01-5:10,BRD-K54674054_10 uM_6 h,MCF7
830,CPC018_SKB_24H:BRD-K80431395-001-02-4:10,triciribine_10 uM_24 h,SKB
831,CPC019_MCF7_6H:BRD-K99756483-001-01-8:10,BRD-K99756483_10 uM_6 h,MCF7
832,CPC002_VCAP_24H:BRD-K83597974-003-15-6:10,pargyline_10 uM_24 h,VCAP
833,CPC010_HEPG2_6H:BRD-K70578146-001-03-4:10,dactinomycin_10 uM_6 h,HEPG2
834,CPC015_ASC_24H:BRD-A55393291-001-05-7:10,testosterone_10 uM_24 h,ASC
835,CPC015_MCF7_24H:BRD-A66559694-001-03-8:10,naltrexone_10 uM_24 h,MCF7
836,CPC002_HA1E_24H:BRD-K37312348-001-06-9:10,kenpaullone_10 uM_24 h,HA1E
837,CPC002_VCAP_24H:BRD-K15567136-003-18-1:10,papaverine_10 uM_24 h,VCAP
838,CPC013_HEPG2_6H:BRD-A95944315-001-01-0:10,BRD-A95944315_10 uM_6 h,HEPG2
839,CPC002_VCAP_6H:BRD-K33864865-001-01-7:10,LY-225910_10 uM_6 h,VCAP
840,CPC006_HCC515_24H:D23,tretinoin_40 uM_24 h,HCC515
841,CPC002_HA1E_6H:BRD-K95676198-001-02-6:10,BRD-K95676198_10 uM_6 h,HA1E
842,CPC004_HEPG2_6H:BRD-K77925998-050-06-9:10,quipazine_10 uM_6 h,HEPG2
843,CPC014_HCC515_6H:BRD-K91701654-001-01-5:10,U-0126_10 uM_6 h,HCC515
844,CPC002_PC3_24H:BRD-K44067360-001-16-2:10,flufenamic-acid_10 uM_24 h,PC3
845,CPC012_PC3_24H:BRD-A16581344-001-01-1:10,BRD-A16581344_10 uM_24 h,PC3
846,CPC002_HA1E_6H:BRD-K98548675-001-02-6:10,parthenolide_10 uM_6 h,HA1E
847,CPC010_PC3_24H:BRD-K04993501-002-01-7:10,cefixime_10 uM_24 h,PC3
848,CPC002_VCAP_24H:BRD-A58157837-034-01-4:10,butabindide_10 uM_24 h,VCAP
849,CPC008_VCAP_6H:BRD-K44366801-001-04-1:10,BRD-K44366801_10 uM_6 h,VCAP
850,CPC004_VCAP_24H:N15,tolmetin_10 uM_24 h,VCAP
851,CPC009_HA1E_6H:BRD-K21773564-001-01-8:10,BRD-K21773564_10 uM_6 h,HA1E
852,CPC004_HCC515_6H:BRD-K36616567-003-01-5:10,doxepin_10 uM_6 h,HCC515
853,CPC009_HCC515_6H:BRD-K19724398-019-01-9:10,BRD-K19724398_10 uM_6 h,HCC515
854,CPC020_PC3_24H:BRD-A80793822-001-01-4:10,pemoline_10 uM_24 h,PC3
855,CPC019_HEPG2_6H:BRD-K16118047-001-01-0:10,SA-427543_10 uM_6 h,HEPG2
856,CPC014_HCC515_6H:BRD-K33551950-001-01-6:10,radicicol_10 uM_6 h,HCC515
857,CPC006_HA1E_6H:BRD-K67566344-001-01-8:10,KU-0063794_10 uM_6 h,HA1E
858,CPC014_VCAP_24H:BRD-K49865102-001-02-7:10,PD-0325901_10 uM_24 h,VCAP
859,CPC007_HA1E_6H:BRD-K84203638-019-03-0:10,BRD-K84203638_10 uM_6 h,HA1E
860,CPC009_HA1E_6H:BRD-A39599596-019-01-3:10,BRD-A39599596_10 uM_6 h,HA1E
861,CPC017_A549_6H:BRD-A65550283-001-01-9:10,ginsenoside_10 uM_6 h,A549
862,CPC014_HEPG2_6H:BRD-K95901403-001-01-1:10,XL-147_10 uM_6 h,HEPG2
863,CPC013_ASC_24H:BRD-K09854848-001-01-0:10,MD-II-008-P_10 uM_24 h,ASC
864,CPC013_PC3_6H:BRD-K76236182-001-01-2:10,BRD-K76236182_10 uM_6 h,PC3
865,CPC001_PC3_24H:P07,IC-261_10 uM_24 h,PC3
866,CPC012_ASC_24H:BRD-K56001384-001-03-6:10,antimycin-a_10 uM_24 h,ASC
867,CPC017_A549_24H:BRD-K49577446-001-03-1:10,flunisolide_10 uM_24 h,A549
868,CPC017_MCF7_24H:BRD-K12906962-001-02-1:10,dichlorobenzamil_10 uM_24 h,MCF7
869,CPC001_PC3_24H:L06,ZK-164015_10 uM_24 h,PC3
870,CPC009_HA1E_6H:BRD-K78167523-019-01-7:10,BRD-K78167523_10 uM_6 h,HA1E
871,CPC014_MCF7_24H:BRD-K60460488-066-01-0:10,nelfinavir_10 uM_24 h,MCF7
872,CPC018_HEPG2_6H:BRD-K08806317-050-03-6:10,timolol_10 uM_6 h,HEPG2
873,CPC013_ASC_24H:BRD-K76938712-001-01-2:10,BRD-K76938712_10 uM_24 h,ASC
874,CPC007_VCAP_6H:P03,JAS07-006_10 uM_6 h,VCAP
875,CPC017_MCF7_24H:BRD-K71534238-001-03-5:10,GW-9508_10 uM_24 h,MCF7
876,CPC005_A549_6H:BRD-A19918940-001-03-6:10,lomatin_10 uM_6 h,A549
877,CPC010_MCF7_24H:BRD-K30097969-001-04-6:10,pitavastatin_10 uM_24 h,MCF7
878,CPC006_HCC515_6H:D22,SID-26681509_90 uM_6 h,HCC515
879,CPC017_ASC_24H:BRD-K43330982-001-01-5:10,JTE-013_10 uM_24 h,ASC
880,CPC010_HCC515_6H:BRD-K85853281-001-03-9:10,BRD-K85853281_10 uM_6 h,HCC515
881,CPC006_HEPG2_6H:BRD-K53414658-001-01-7:10,tivozanib_10 uM_6 h,HEPG2
882,CPC010_MCF7_24H:BRD-K48576794-001-08-1:10,BRD-K48576794_10 uM_24 h,MCF7
883,CPC019_MCF7_6H:BRD-K55827386-001-01-7:10,BRD-K55827386_10 uM_6 h,MCF7
884,CPC006_PC3_24H:K16,PIK-90_10 uM_24 h,PC3
885,CPC004_HA1E_24H:BRD-K82036761-003-07-0:10,sertraline_10 uM_24 h,HA1E
886,CPC002_HCC515_24H:BRD-A67433117-001-01-8:10,NCS-382_10 uM_24 h,HCC515
887,CPC003_HCC515_24H:BRD-A97730597-003-03-2:10,hexylcaine_10 uM_24 h,HCC515
888,CPC010_PC3_24H:BRD-K28029915-066-02-5:10,dolasetron_10 uM_24 h,PC3
889,CPC006_MCF7_24H:I08,BRD-A36275421_10 uM_24 h,MCF7
890,CPC007_A549_6H:BRD-A58924247-001-08-5:10,BRD-A58924247_10 uM_6 h,A549
891,CPC010_MCF7_6H:BRD-K82024442-019-02-0:10,BRD-K82024442_10 uM_6 h,MCF7
892,CPC020_VCAP_6H:BRD-A87848830-001-01-9:10,bimatoprost_10 uM_6 h,VCAP
893,CPC013_A375_6H:BRD-K56334280-001-01-0:10,amonafide_10 uM_6 h,A375
894,CPC014_ASC_24H:BRD-A72180425-001-06-4:10,K784-3188_10 uM_24 h,ASC
895,CPC014_NPC_24H:BRD-K25979535-001-01-3:10,BRD-K25979535_10 uM_24 h,NPC
896,CPC019_PC3_6H:BRD-K91145395-001-02-7:10,prostratin_10 uM_6 h,PC3
897,CPC002_PC3_6H:BRD-K07762753-001-02-8:10,aminopurvalanol-a_10 uM_6 h,PC3
898,CPC019_PC3_6H:BRD-K60297835-001-01-3:10,BRD-K60297835_10 uM_6 h,PC3
899,CPC006_HA1E_6H:BRD-K67844266-001-01-3:11.1,MLN-4924_12 uM_6 h,HA1E
900,CPC011_VCAP_24H:BRD-K35189033-001-21-2:10,levonorgestrel_10 uM_24 h,VCAP
901,CPC002_VCAP_24H:BRD-A50928468-001-03-7:10,norgestrel_10 uM_24 h,VCAP
902,CPC014_A549_24H:BRD-M30523314-002-01-5:10,vinorelbine_10 uM_24 h,A549
903,CPC017_MCF7_24H:BRD-K30240666-051-08-4:10,clemastine_10 uM_24 h,MCF7
904,CPC006_HCC515_24H:A19,KU-0060648_10 uM_24 h,HCC515
905,CPC018_ASC_24H:BRD-K35960502-001-10-1:10,niclosamide_10 uM_24 h,ASC
906,CPC006_HCC515_6H:D10,BRD-K61053657_80 uM_6 h,HCC515
907,CPC006_A549_6H:BRD-K60623809-001-02-0:10,SU-11652_10 uM_6 h,A549
908,CPC013_MCF7_24H:BRD-K74606027-001-01-7:10,BRD-K74606027_10 uM_24 h,MCF7
909,CPC012_HCC515_6H:BRD-K86472598-001-02-7:10,MD-II-051_10 uM_6 h,HCC515
910,CPC012_HCC515_6H:BRD-K90430314-001-01-4:10,BRD-K90430314_10 uM_6 h,HCC515
911,CPC003_PC3_6H:BRD-K63606607-001-01-8:10,bufalin_10 uM_6 h,PC3
912,CPC002_PC3_6H:BRD-K91370081-001-10-3:10,anisomycin_10 uM_6 h,PC3
913,CPC004_PC3_24H:BRD-A94669766-001-04-2:10,naringenin_10 uM_24 h,PC3
914,CPC014_PC3_24H:BRD-K55420858-001-01-0:10,mirin_10 uM_24 h,PC3
915,CPC008_VCAP_24H:BRD-K28040935-019-01-9:10,BRD-K28040935_10 uM_24 h,VCAP
916,CPC016_HEPG2_6H:BRD-K31054881-300-01-3:10,BMY-7378_10 uM_6 h,HEPG2
917,CPC002_HCC515_6H:BRD-K60487568-001-01-3:10,SU-4312_10 uM_6 h,HCC515
918,CPC010_MCF7_24H:BRD-K95547711-001-04-3:10,BRD-K95547711_10 uM_24 h,MCF7
919,CPC004_PC3_24H:BRD-K36616567-003-01-5:10,doxepin_10 uM_24 h,PC3
920,CPC015_NPC_24H:BRD-A08187463-001-03-8:10,racecadotril_10 uM_24 h,NPC
921,CPC004_HA1E_24H:BRD-K04877770-001-03-4:10,BRD-K04877770_10 uM_24 h,HA1E
922,CPC009_MCF7_6H:BRD-K15716662-001-03-2:10,KU-C104493_10 uM_6 h,MCF7
923,CPC018_A549_6H:BRD-K43860855-065-03-6:10,iobenguane_10 uM_6 h,A549
924,CPC009_HCC515_6H:BRD-K85580279-001-01-6:10,BRD-K85580279_10 uM_6 h,HCC515
925,CPC005_PC3_6H:BRD-A45333398-001-01-7:10,periplocymarin_10 uM_6 h,PC3
926,CPC012_ASC_24H:BRD-K00656370-001-01-4:10,6-aminochrysene_10 uM_24 h,ASC
927,CPC019_VCAP_6H:BRD-K82092559-001-01-6:10,BRD-K82092559_10 uM_6 h,VCAP
928,CPC006_VCAP_24H:BRD-K52075040-001-03-0:44.4,cerulenin_40 uM_24 h,VCAP
929,CPC003_HA1E_24H:BRD-K00206590-001-01-2:10,P-1075_10 uM_24 h,HA1E
930,CPC013_HEPG2_6H:BRD-K86761848-001-01-3:10,I-070759_10 uM_6 h,HEPG2
931,CPC011_VCAP_24H:BRD-K82109576-065-20-2:10,vincristine_10 uM_24 h,VCAP
932,CPC013_MCF7_24H:BRD-K80981391-001-01-4:10,I-070754_10 uM_24 h,MCF7
933,CPC016_HEPG2_6H:BRD-K83322645-103-01-6:10,L-693403_10 uM_6 h,HEPG2
934,CPC017_MCF7_6H:BRD-K76568384-001-01-4:10,PHTPP_10 uM_6 h,MCF7
935,CPC008_VCAP_6H:BRD-K93060291-001-03-9:10,TL-HRAS-24_10 uM_6 h,VCAP
936,CPC014_ASC_24H:BRD-K86930074-001-01-9:10,cediranib_10 uM_24 h,ASC
937,CPC002_HA1E_24H:BRD-A84189516-001-01-2:10,baccatin-III_10 uM_24 h,HA1E
938,CPC003_HA1E_24H:BRD-K43744935-048-01-6:10,tamoxifen_10 uM_24 h,HA1E
939,CPC013_HEPG2_6H:BRD-K68191783-001-01-2:10,ALW-II-38-3_10 uM_6 h,HEPG2
940,CPC006_PC3_6H:BRD-K28907958-001-02-7:11.1,CD-437_12 uM_6 h,PC3
941,CPC010_PC3_6H:BRD-K82034465-001-03-7:10,BRD-K82034465_10 uM_6 h,PC3
942,CPC004_PC3_24H:BRD-A62184259-001-02-8:10,cycloheximide_10 uM_24 h,PC3
943,CPC011_VCAP_24H:BRD-K63265447-001-05-8:10,docetaxel_10 uM_24 h,VCAP
944,CPC014_A549_6H:BRD-K85985071-001-20-7:10,ellipticine_10 uM_6 h,A549
945,CPC003_PC3_6H:BRD-K72895815-001-01-4:10,SSR-69071_10 uM_6 h,PC3
946,CPC009_VCAP_6H:BRD-K77547920-001-04-2:10,BRD-K77547920_10 uM_6 h,VCAP
947,CPC017_MCF7_24H:BRD-A62336480-001-02-5:10,niguldipine_10 uM_24 h,MCF7
948,CPC019_PC3_6H:BRD-K98824517-001-06-4:10,BRD-K98824517_10 uM_6 h,PC3
949,CPC020_PC3_24H:BRD-A75144621-001-02-8:10,digoxin_10 uM_24 h,PC3
950,CPC015_MCF7_24H:BRD-K72726508-001-01-3:10,arcyriaflavin-a_10 uM_24 h,MCF7
951,CPC020_MCF7_24H:BRD-A49848186-003-01-2:10,BRD-A49848186_10 uM_24 h,MCF7
952,CPC004_HA1E_6H:BRD-A11678676-001-03-4:10,wortmannin_10 uM_6 h,HA1E
953,CPC003_HA1E_24H:BRD-K70487031-001-01-0:10,flupentixol_10 uM_24 h,HA1E
954,CPC006_HCC515_6H:F20,BML-259_80 uM_6 h,HCC515
955,CPC014_A549_6H:BRD-K04923131-001-06-3:10,BRD-K04923131_10 uM_6 h,A549
956,CPC014_A549_6H:BRD-K40255344-001-13-5:10,tyrphostin-A9_10 uM_6 h,A549
957,CPC010_HEPG2_6H:BRD-K91273791-001-04-3:10,BRD-K91273791_10 uM_6 h,HEPG2
958,CPC007_PC3_6H:BRD-K05153001-001-05-5:10,BRD-K05153001_10 uM_6 h,PC3
959,CPC018_MCF7_6H:BRD-A28970875-300-03-1:10,puromycin_10 uM_6 h,MCF7
960,CPC009_HA1E_6H:BRD-K78206606-001-01-1:10,BRD-K78206606_10 uM_6 h,HA1E
961,CPC010_HEPG2_6H:BRD-K66555411-001-02-8:10,BRD-K66555411_10 uM_6 h,HEPG2
962,CPC003_HCC515_24H:BRD-K46556543-237-03-0:10,potassium-canrenoate_10 uM_24 h,HCC515
963,CPC004_HCC515_24H:BRD-K17075857-001-06-9:10,chloroxine_10 uM_24 h,HCC515
964,CPC006_PC3_6H:BRD-K07303502-001-02-5:80,BRD-K07303502_80 uM_6 h,PC3
965,CPC006_VCAP_6H:BRD-K01877528-001-01-6:10,TL-HRAS-61_10 uM_6 h,VCAP
966,CPC011_VCAP_24H:BRD-A30977374-001-13-1:10,nifedipine_10 uM_24 h,VCAP
967,CPC014_VCAP_24H:BRD-K07061353-001-01-1:10,BRD-K07061353_10 uM_24 h,VCAP
968,CPC006_VCAP_6H:BRD-A67788537-001-01-7:120,salermide_125 uM_6 h,VCAP
969,CPC009_PC3_24H:BRD-K08219523-003-02-3:10,5-nonyloxytryptamine_10 uM_24 h,PC3
970,CPC018_MCF7_6H:BRD-K88329126-001-01-0:10,BRD-K88329126_10 uM_6 h,MCF7
971,CPC010_HEPG2_6H:BRD-A24643465-001-05-3:10,BRD-A24643465_10 uM_6 h,HEPG2
972,CPC008_HEPG2_6H:BRD-K35046132-001-01-6:10,BRD-K35046132_10 uM_6 h,HEPG2
973,CPC011_PC3_24H:BRD-K74117820-066-08-2:10,nelfinavir_10 uM_24 h,PC3
974,CPC002_PC3_24H:BRD-K54330070-001-07-1:10,SB-202190_10 uM_24 h,PC3
975,CPC017_MCF7_6H:BRD-K10870738-001-02-4:10,CDC_10 uM_6 h,MCF7
976,CPC010_MCF7_24H:BRD-K04412738-003-05-2:10,tramadol_10 uM_24 h,MCF7
977,CPC008_PC3_6H:BRD-K96072942-001-01-8:10,BRD-K96072942_10 uM_6 h,PC3
978,CPC008_VCAP_6H:BRD-K07259155-001-05-2:10,BRD-K07259155_10 uM_6 h,VCAP
979,CPC001_HA1E_6H:BRD-K06426971-001-01-9:10,ryuvidine_10 uM_6 h,HA1E
980,CPC005_HA1E_24H:BRD-A65076780-001-01-3:10,BRD-A65076780_10 uM_24 h,HA1E
981,CPC008_A549_6H:BRD-K66884694-001-05-3:10,BRD-K66884694_10 uM_6 h,A549
982,CPC020_HA1E_6H:BRD-K60996261-001-01-3:10,BRD-K60996261_10 uM_6 h,HA1E
983,CPC017_MCF7_6H:BRD-K11927976-050-01-1:10,ER-27319_10 uM_6 h,MCF7
984,CPC007_A549_24H:BRD-A24021119-001-06-0:10,BRD-A24021119_10 uM_24 h,A549
985,CPC006_HCC515_6H:N03,chaetocin_0.08 uM_6 h,HCC515
986,CPC013_HCC515_6H:BRD-K68202742-001-05-8:10,BRD-K68202742_10 uM_6 h,HCC515
987,CPC014_HCC515_6H:BRD-K64857848-001-02-3:10,XMD-885_10 uM_6 h,HCC515
988,CPC004_VCAP_6H:BRD-K37991163-003-06-8:10,paroxetine_10 uM_6 h,VCAP
989,CPC020_VCAP_6H:BRD-A75144621-001-02-8:10,digoxin_10 uM_6 h,VCAP
990,CPC012_VCAP_24H:BRD-K74797618-001-01-9:10,MD-049_10 uM_24 h,VCAP
991,CPC019_VCAP_24H:BRD-K11072542-001-06-3:10,BRD-K11072542_10 uM_24 h,VCAP
992,CPC002_HA1E_6H:BRD-K10176267-001-02-5:10,L-701252_10 uM_6 h,HA1E
993,CPC008_MCF7_6H:BRD-K40329609-019-01-5:10,BRD-K40329609_10 uM_6 h,MCF7
994,CPC006_HA1E_6H:BRD-K83289131-001-01-4:10,CAY-10618_10 uM_6 h,HA1E
995,CPC006_HA1E_6H:BRD-K19894101-001-01-6:11.1,MST-312_12 uM_6 h,HA1E
996,CPC004_VCAP_24H:H19,oxfendazole_10 uM_24 h,VCAP
997,CPC001_HA1E_24H:BRD-K72541103-001-01-5:10,BRD-K72541103_10 uM_24 h,HA1E
998,CPC018_MCF7_24H:BRD-K15567136-003-18-1:10,papaverine_10 uM_24 h,MCF7
999,CPC010_PC3_6H:BRD-A24643465-001-05-3:10,BRD-A24643465_10 uM_6 h,PC3
1000,CPC011_VCAP_24H:BRD-K44094599-001-02-9:10,tacrolimus_10 uM_24 h,VCAP
1001,CPC004_HCC515_24H:BRD-A22032524-074-04-0:10,amlodipine_10 uM_24 h,HCC515
1002,CPC010_VCAP_24H:BRD-K17915279-001-05-8:10,JAS07-004_10 uM_24 h,VCAP
1003,CPC012_HCC515_6H:BRD-K78603557-001-01-8:10,BRD-K78603557_10 uM_6 h,HCC515
1004,CPC004_HCC515_24H:BRD-K39733634-001-01-8:10,L-161982_10 uM_24 h,HCC515
1005,CPC018_SKB_24H:BRD-K36055864-001-09-3:10,cycloheximide_10 uM_24 h,SKB
1006,CPC014_MCF7_24H:BRD-K16485616-001-03-0:10,mocetinostat_10 uM_24 h,MCF7
1007,CPC011_VCAP_24H:BRD-K92870997-001-13-8:10,pterostilbene_10 uM_24 h,VCAP
1008,CPC001_HA1E_24H:BRD-K84709232-001-02-6:10,caffeic-acid_10 uM_24 h,HA1E
1009,CPC013_HEPG2_6H:BRD-K13390322-001-01-4:10,AT-7519_10 uM_6 h,HEPG2
1010,CPC012_HCC515_6H:BRD-K76425827-001-01-2:10,BRD-K76425827_10 uM_6 h,HCC515
1011,CPC014_VCAP_6H:BRD-K89014967-001-01-9:10,AS-703026_10 uM_6 h,VCAP
1012,CPC009_PC3_24H:BRD-K38634661-019-01-7:10,BRD-K38634661_10 uM_24 h,PC3
1013,CPC011_VCAP_24H:BRD-K23369905-008-01-6:10,oxiconazole_10 uM_24 h,VCAP
1014,CPC014_ASC_24H:BRD-U86922168-000-01-3:10,QL-XII-47_10 uM_24 h,ASC
1015,CPC014_ASC_24H:BRD-K01436366-001-02-4:10,XMD-1150_10 uM_24 h,ASC
1016,CPC006_HCC515_6H:O11,BRD-K81647657_10 uM_6 h,HCC515
1017,CPC019_PC3_6H:BRD-K44510578-001-01-1:10,BRD-K44510578_10 uM_6 h,PC3
1018,CPC005_A549_6H:BRD-A13133631-001-03-2:10,BRD-A13133631_10 uM_6 h,A549
1019,CPC004_HA1E_24H:BRD-A15415227-003-01-1:10,GW-1929_10 uM_24 h,HA1E
1020,CPC010_PC3_6H:BRD-A66435872-050-04-0:10,HTMT_10 uM_6 h,PC3
1021,CPC012_VCAP_24H:BRD-K14790374-001-01-1:10,BRD-K14790374_10 uM_24 h,VCAP
1022,CPC014_VCAP_24H:BRD-K81783531-001-01-4:10,VX-222_10 uM_24 h,VCAP
1023,CPC006_HCC515_24H:A24,BRD-K04887706_10 uM_24 h,HCC515
1024,CPC009_HA1E_6H:BRD-K19724398-019-01-9:10,BRD-K19724398_10 uM_6 h,HA1E
1025,CPC004_HEPG2_6H:BRD-A97701745-001-09-5:10,pindolol_10 uM_6 h,HEPG2
1026,CPC010_PC3_6H:BRD-K06221026-001-05-0:10,DUP-697_10 uM_6 h,PC3
1027,CPC010_HCC515_6H:BRD-K70578146-001-03-4:10,dactinomycin_10 uM_6 h,HCC515
1028,CPC013_HA1E_6H:BRD-K53592093-001-01-3:10,BRD-K53592093_10 uM_6 h,HA1E
1029,CPC019_MCF7_6H:BRD-K64366758-001-01-5:10,BRD-K64366758_10 uM_6 h,MCF7
1030,CPC011_A549_24H:BRD-K21806131-050-02-5:10,tegaserod_10 uM_24 h,A549
1031,CPC014_HEPG2_6H:BRD-A11702965-001-01-6:10,chromomycin-a3_10 uM_6 h,HEPG2
1032,CPC019_A549_24H:BRD-K34363599-001-02-0:10,RJC-00245SC_10 uM_24 h,A549
1033,CPC014_HCC515_6H:BRD-K13566078-003-01-1:10,BMS-345541_10 uM_6 h,HCC515
1034,CPC006_VCAP_6H:BRD-K12994359-001-07-7:177.6,valdecoxib_200 uM_6 h,VCAP
1035,CPC008_PC3_24H:BRD-K44432556-001-03-0:10,VU-0418946-1_10 uM_24 h,PC3
1036,CPC019_MCF7_6H:BRD-K22832646-001-06-2:10,MW-STK33-1A_10 uM_6 h,MCF7
1037,CPC001_PC3_24H:N08,IKK-16_10 uM_24 h,PC3
1038,CPC018_MCF7_24H:BRD-A84189516-001-01-2:10,baccatin-III_10 uM_24 h,MCF7
1039,CPC006_MCF7_24H:O16,quiflapon_80 uM_24 h,MCF7
1040,CPC014_ASC_24H:BRD-K94294671-003-01-3:10,OSI-027_10 uM_24 h,ASC
1041,CPC008_HCC515_6H:BRD-K87726525-001-05-6:10,BRD-K87726525_10 uM_6 h,HCC515
1042,CPC006_A549_6H:BRD-A28105619-001-01-3:10,BRD-A28105619_10 uM_6 h,A549
1043,CPC006_VCAP_6H:BRD-K04010869-001-02-6:1,prostaglandin-a1_1.11 uM_6 h,VCAP
1044,CPC011_PC3_24H:BRD-K63265447-001-05-8:10,docetaxel_10 uM_24 h,PC3
1045,CPC006_MCF7_6H:BRD-K61829047-001-01-6:10,7b-cis_10 uM_6 h,MCF7
1046,CPC019_HA1E_6H:BRD-A81282034-001-02-9:10,BRD-A81282034_10 uM_6 h,HA1E
1047,CPC001_HCC515_24H:BRD-K94832621-001-01-5:10,Y-134_10 uM_24 h,HCC515
1048,CPC004_HCC515_24H:BRD-A19195498-050-09-1:10,trimipramine_10 uM_24 h,HCC515
1049,CPC018_HEPG2_6H:BRD-K08996725-313-01-7:10,zolantidine_10 uM_6 h,HEPG2
1050,CPC013_PC3_24H:BRD-K03122949-001-01-6:10,BRD-K03122949_10 uM_24 h,PC3
1051,CPC011_VCAP_24H:BRD-K86003836-001-06-3:10,flubendazole_10 uM_24 h,VCAP
1052,CPC008_HEPG2_6H:BRD-K24156250-001-06-1:10,BRD-K24156250_10 uM_6 h,HEPG2
1053,CPC008_VCAP_6H:BRD-K71169984-001-04-4:10,BRD-K71169984_10 uM_6 h,VCAP
1054,CPC012_MCF7_6H:BRD-K71935468-001-01-9:10,BRD-K71935468_10 uM_6 h,MCF7
1055,CPC006_VCAP_24H:BRD-K01976263-003-04-5:0.63,emetine_0.66 uM_24 h,VCAP
1056,CPC002_HA1E_6H:BRD-K94080537-001-05-5:10,diethyltoluamide_10 uM_6 h,HA1E
1057,CPC008_VCAP_6H:BRD-K05566481-003-03-8:10,KU-C104137_10 uM_6 h,VCAP
1058,CPC008_MCF7_6H:BRD-A89104433-019-01-8:10,VU-0415556-1_10 uM_6 h,MCF7
1059,CPC013_HEPG2_6H:BRD-K37340241-001-01-9:10,BRD-K37340241_10 uM_6 h,HEPG2
1060,CPC002_HCC515_24H:BRD-A62336480-001-02-5:10,niguldipine_10 uM_24 h,HCC515
1061,CPC014_HEPG2_6H:BRD-K38615104-001-06-8:10,A-443654_10 uM_6 h,HEPG2
1062,CPC003_PC3_24H:BRD-K76805682-001-05-0:10,SB-415286_10 uM_24 h,PC3
1063,CPC003_PC3_24H:BRD-K17497770-001-01-0:10,butein_10 uM_24 h,PC3
1064,CPC006_PC3_24H:O13,BRD-K61033289_10 uM_24 h,PC3
1065,CPC019_VCAP_6H:BRD-K96076993-001-01-7:10,SA-25547_10 uM_6 h,VCAP
1066,CPC013_VCAP_6H:BRD-K27630390-001-01-4:10,BRD-K27630390_10 uM_6 h,VCAP
1067,CPC002_HA1E_24H:BRD-K67298865-001-03-3:10,SB-431542_10 uM_24 h,HA1E
1068,CPC017_ASC_24H:BRD-K29950728-048-08-3:10,clomifene_10 uM_24 h,ASC
1069,CPC005_PC3_24H:BRD-K04210847-001-01-1:10,tamoxifen_10 uM_24 h,PC3
1070,CPC001_HCC515_24H:BRD-K89402695-001-01-5:10,L-655240_10 uM_24 h,HCC515
1071,CPC006_HCC515_6H:L03,CCT-031374_10 uM_6 h,HCC515
1072,CPC006_HEPG2_6H:BRD-K69328504-001-01-7:10,L-690488_10 uM_6 h,HEPG2
1073,CPC001_HCC515_24H:BRD-K12516989-001-01-9:10,zaprinast_10 uM_24 h,HCC515
1074,CPC014_HCC515_6H:BRD-K23192422-001-01-1:10,lestaurtinib_10 uM_6 h,HCC515
1075,CPC017_ASC_24H:BRD-K12867552-001-01-3:10,PCI-24781_10 uM_24 h,ASC
1076,CPC006_HCC515_6H:M19,manumycin-a_10 uM_6 h,HCC515
1077,CPC005_VCAP_24H:BRD-K32828673-002-03-9:10,chelidonine_10 uM_24 h,VCAP
1078,CPC010_HEPG2_6H:BRD-K85853281-001-03-9:10,BRD-K85853281_10 uM_6 h,HEPG2
1079,CPC012_A549_6H:BRD-K87375115-001-06-6:10,KM-00799_10 uM_6 h,A549
1080,CPC009_HEPG2_6H:BRD-K91349888-001-04-5:10,ARG-A1-22_10 uM_6 h,HEPG2
1081,CPC009_HEPG2_6H:BRD-K81814927-001-01-9:10,BRD-K81814927_10 uM_6 h,HEPG2
1082,DOS008_VCAP_24H:BRD-K62753164-001-01-4:5.05,BRD-K62753164_4 uM_24 h,VCAP
1083,DOS004_VCAP_6H:BRD-K22945779-001-01-2:4.97,BRD-K22945779_4 uM_6 h,VCAP
1084,DOS014_VCAP_24H:BRD-K33761091-001-01-1:5.05,BRD-K33761091_4 uM_24 h,VCAP
1085,DOS002_VCAP_24H:BRD-K81131579-001-01-9:5.12,BRD-K81131579_4 uM_24 h,VCAP
1086,DOS004_VCAP_24H:BRD-K62442112-001-01-7:5.03,BRD-K62442112_4 uM_24 h,VCAP
1087,DOS020_VCAP_24H:BRD-K98850601-001-01-7:5.02,BRD-K98850601_4 uM_24 h,VCAP
1088,DOS026_VCAP_24H:BRD-K70200040-001-01-6:5.15,BRD-K70200040_4 uM_24 h,VCAP
1089,DOS024_VCAP_24H:BRD-K17627845-001-01-3:5.06,BRD-K17627845_4 uM_24 h,VCAP
1090,DOS008_VCAP_24H:BRD-K88269272-001-01-0:5.01,BRD-K88269272_4 uM_24 h,VCAP
1091,DOS013_VCAP_24H:BRD-K35060817-001-01-9:5.06,BRD-K35060817_4 uM_24 h,VCAP
1092,DOS010_VCAP_24H:BRD-K73427206-001-01-2:4.99,BRD-K73427206_4 uM_24 h,VCAP
1093,DOS030_VCAP_24H:BRD-K23287115-001-01-1:5.04,BRD-K23287115_4 uM_24 h,VCAP
